feature1,feature2,label
-1.2096589158242546,-1.2778522388473927,0
-0.9651034372639296,1.5846342872425276,0
0.036211101709964555,0.8899464652551375,1
-1.3259599976373464,-0.961945853622897,0
-0.5196382716563045,0.6873605760796201,0
-1.4322965351484847,1.3297505915228127,0
0.7106638943386205,0.515413793733273,1
-0.6399539160961438,-1.2794242528963697,0
-2.4914064010820125,0.747836088001401,0
1.2137115539203431,-1.526141112328939,1
-0.8452318332276948,-0.5826816941171233,0
-0.4612057234986975,-2.3035577922177626,1
0.6705307935676477,1.5088690774648614,1
-0.3117731938555187,-1.106268715946726,0
-0.9182729790663449,-0.7536416572771705,0
-0.016799277175044702,-1.1909395380627363,1
-1.970049112348593,1.5076100041724676,0
-1.0659805598308616,2.101219851709015,0
-0.5861064242619201,-1.8225743014713096,1
0.15755695848785378,-2.382125169776221,0
-2.0194176804053323,1.2400777213568948,0
1.3947745106362746,2.0193327410104605,1
-0.07323974631165475,0.33641676199413306,1
0.9314622645698161,-2.0988551736841967,1
2.225539376697075,0.46205610992714874,1
-0.743208426101638,0.768103977360866,0
1.1659685446208798,1.3755528945332625,1
1.0362847246179725,0.9876392090057899,0
-0.48053589100221206,1.968743439537703,0
-0.33742116692370994,-1.8759675336240527,0
1.0370598390135866,1.5362496420154046,1
1.7751429847270865,-0.1348882186648992,1
1.3478014352861138,2.1353928701951395,1
-0.7599205776310785,0.09019510106966444,1
0.801217585687083,0.09148195026823824,1
2.4636097706452373,0.7326389837527106,1
0.7999823922426506,0.377570098589488,1
-1.8289026297732298,-1.0493695847271918,0
0.18148413601557067,-1.8100567166561545,1
-0.24704446462247165,-1.4273880739655787,0
-0.9996061768680046,-0.41708078657331005,0
-1.4277665198652794,-0.7135473967984334,0
-0.041866674309791074,-2.426189130922733,0
-1.979688475312027,1.0904237676047634,0
-0.014256703876398102,-3.0345830864535714,1
-0.9966341843156481,1.7804612325907607,0
1.2887598390100923,-0.4991231827448199,1
0.25292593709623457,-0.03586850026093924,1
1.0544410784615854,1.5308692789194587,1
1.5440096779882828,0.7898002122350336,1
1.0076045290042392,0.7712778441245225,0
0.3299271775546734,0.7699268957935614,1
0.4029343230949619,0.56738752942478,1
-1.5677870001599055,0.4186334704894219,0
-0.9208509010283872,-0.5896796220548384,0
0.42832340364445887,0.6507929731425318,1
-1.233599893793625,1.5240939998220904,0
1.082696527118526,2.309021606766407,1
0.5867840267723083,2.5966842218668424,0
1.4875312037653905,0.8772307633865862,1
-0.38264258689430086,-3.0856610429868305,1
-1.8986766707099125,0.1203557754509117,0
-0.39147327175949453,-1.4014057360784333,0
-1.6186938558300996,0.4077569414504085,0
-0.5421867183751359,-1.9023065069073164,1
0.020544326658588408,-2.3669828044863763,1
0.5849838346092617,0.21686922969372724,1
0.7634074145212462,0.288366915292227,1
1.0758660048850444,-2.103379236586108,1
0.7867638967532058,-1.2829297971799767,0
0.9402864574329183,2.340513894065504,1
0.3091599669834709,1.6043597695610998,1
0.5512927124739901,0.762274088805754,1
-0.37892303847128095,-2.3417453260237986,0
0.5605524132447951,1.6571064132851412,1
2.002497804584633,0.9394592451649472,0
-0.9405735162058885,-0.6388696051907845,0
-2.0478101690502832,-0.7919407640820417,0
0.3919487506836882,1.0802105093386045,1
-1.457497124674087,0.8546933453253682,0
-0.009199807911645541,-1.1943849144294554,1
1.1747370779576656,0.8781057921045687,0
1.495525288083636,0.53874864681774,1
-1.257557842903147,-0.749535450488864,0
0.9524343934207271,0.7396996632396641,1
1.5949704109819414,1.2116600308686785,1
-0.8014779185207899,1.6363638447128546,0
0.8835998151507941,-0.6995998447863664,1
1.1449295341769485,2.6699509191276602,1
-0.43539646225905837,0.7157160278148853,0
1.0404167027276379,1.1086126506396492,1
1.8837976677117547,0.7824334569325959,0
1.8293671057016987,1.542978261236518,1
-0.8550413264139206,-0.10943646323597511,0
